featureType,protein_name,dataset,lower,Median,upper
aasub,1,test_rmse,0.7929799999999999,0.80415,0.815005
aasub,1,train_rmse,0.7970474999999999,0.7982499999999999,0.7994999999999999
aasub,10,test_rmse,0.7994424999999998,0.8115000000000001,0.8244200000000002
aasub,10,train_rmse,0.804195,0.8056500000000001,0.807
aasub,11,test_rmse,0.808155,0.8201,0.831615
aasub,11,train_rmse,0.8124475,0.8137000000000001,0.815005
aasub,12,test_rmse,0.8076175000000001,0.8190500000000001,0.8314675
aasub,12,train_rmse,0.8122475,0.8136500000000001,0.8149525
aasub,13,test_rmse,0.7908474999999999,0.8017000000000001,0.815145
aasub,13,train_rmse,0.795495,0.7969999999999999,0.7982999999999999
aasub,14,test_rmse,0.7816224999999999,0.7930999999999999,0.8041925
aasub,14,train_rmse,0.785695,0.7869999999999999,0.7882524999999999
aasub,15,test_rmse,0.7992699999999999,0.81,0.8203250000000001
aasub,15,train_rmse,0.8031475,0.8043,0.8054525
aasub,16,test_rmse,0.7811949999999999,0.7926,0.8044875
aasub,16,train_rmse,0.785995,0.7872999999999999,0.7885525
aasub,17,test_rmse,0.814195,0.8259500000000001,0.8384575000000001
aasub,17,train_rmse,0.8188475000000001,0.82025,0.8216000000000001
aasub,18,test_rmse,0.8030325,0.8137000000000001,0.8264050000000001
aasub,18,train_rmse,0.8075,0.8089000000000001,0.8101
aasub,19,test_rmse,0.7912224999999999,0.8015,0.8131625
aasub,19,train_rmse,0.7951999999999999,0.7964999999999999,0.7976
aasub,2,test_rmse,0.7948424999999999,0.80405,0.8167625000000001
aasub,2,train_rmse,0.7972999999999999,0.7987,0.7997
aasub,20,test_rmse,0.8063650000000001,0.8175,0.8290675000000001
aasub,20,train_rmse,0.8107475000000001,0.812,0.8132525
aasub,3,test_rmse,0.7938375,0.80495,0.818565
aasub,3,train_rmse,0.7985424999999999,0.8,0.8012525
aasub,4,test_rmse,0.79579,0.8076500000000001,0.8188575
aasub,4,train_rmse,0.8006475000000002,0.8019000000000001,0.8032
aasub,5,test_rmse,0.8015950000000001,0.8126500000000001,0.8257000000000001
aasub,5,train_rmse,0.8062,0.8076000000000001,0.8088000000000001
aasub,6,test_rmse,0.7943849999999999,0.8058000000000001,0.8184250000000001
aasub,6,train_rmse,0.7989999999999999,0.8004,0.8017000000000001
aasub,7,test_rmse,0.8126950000000001,0.8223,0.8343825
aasub,7,train_rmse,0.8156475000000001,0.8170000000000001,0.8181
aasub,8,test_rmse,0.8103925000000001,0.8230500000000001,0.835555
aasub,8,train_rmse,0.8155425000000001,0.8170000000000001,0.818405
aasub,9,test_rmse,0.8004850000000001,0.8115,0.8230200000000001
aasub,9,train_rmse,0.8042475,0.8056000000000001,0.8068000000000001
