featureType,protein_name,dataset,lower,Median,upper
aasub,1,test_rmse,0.7852949999999999,0.79685,0.8089625
aasub,1,train_rmse,0.7904999999999999,0.7918999999999999,0.7931999999999999
aasub,10,test_rmse,0.7899949999999999,0.80025,0.8139125
aasub,10,train_rmse,0.7941425,0.7957,0.7968525
aasub,11,test_rmse,0.7920474999999999,0.8039000000000001,0.81342
aasub,11,train_rmse,0.7966475,0.7977,0.7989999999999999
aasub,12,test_rmse,0.8007900000000001,0.81215,0.8226675
aasub,12,train_rmse,0.8054,0.8066000000000001,0.8079000000000001
aasub,13,test_rmse,0.7723424999999999,0.7832999999999999,0.794805
aasub,13,train_rmse,0.7762,0.77745,0.7786525000000001
aasub,14,test_rmse,0.7819125,0.7914999999999999,0.8013925
aasub,14,train_rmse,0.7840999999999999,0.7851999999999999,0.7862049999999998
aasub,15,test_rmse,0.7972699999999999,0.8086500000000001,0.820925
aasub,15,train_rmse,0.8015475000000001,0.8029000000000001,0.8041525
aasub,16,test_rmse,0.801995,0.8136500000000001,0.8263675000000001
aasub,16,train_rmse,0.8067475000000002,0.8081,0.8094
aasub,17,test_rmse,0.779275,0.7895999999999999,0.7989575
aasub,17,train_rmse,0.7821474999999999,0.7831999999999999,0.7843524999999999
aasub,18,test_rmse,0.8094325,0.8209500000000001,0.8329625
aasub,18,train_rmse,0.8143,0.8156000000000001,0.8169000000000001
aasub,19,test_rmse,0.7706375000000001,0.7821999999999999,0.7935049999999999
aasub,19,train_rmse,0.775,0.7762,0.7775
aasub,2,test_rmse,0.7770475,0.7881999999999999,0.8000625
aasub,2,train_rmse,0.7811474999999999,0.7823999999999999,0.7837
aasub,20,test_rmse,0.8137325,0.82615,0.838115
aasub,20,train_rmse,0.8183475,0.8198000000000001,0.8211525000000001
aasub,3,test_rmse,0.787785,0.7989499999999999,0.8103100000000001
aasub,3,train_rmse,0.7922999999999999,0.7936,0.7948525
aasub,4,test_rmse,0.7883425,0.80195,0.8143100000000001
aasub,4,train_rmse,0.7951474999999999,0.7964999999999999,0.7979999999999999
aasub,5,test_rmse,0.7950949999999999,0.8066,0.8198100000000001
aasub,5,train_rmse,0.7992474999999999,0.8007500000000001,0.8020525000000001
aasub,6,test_rmse,0.807585,0.81925,0.8302525000000001
aasub,6,train_rmse,0.8121475,0.8133,0.8146525
aasub,7,test_rmse,0.7913999999999999,0.804,0.8156725
aasub,7,train_rmse,0.7968999999999999,0.7981999999999999,0.7996
aasub,8,test_rmse,0.808875,0.8210000000000001,0.832905
aasub,8,train_rmse,0.8138000000000001,0.8151,0.8164525
aasub,9,test_rmse,0.7829224999999999,0.7942999999999999,0.8056825000000001
aasub,9,train_rmse,0.787795,0.7890999999999999,0.7903524999999999
