featureType,protein_name,dataset,lower,Median,upper
aasub,1,test_rmse,0.8070975,0.8189000000000001,0.8317575000000001
aasub,1,train_rmse,0.8112,0.8126000000000001,0.8139575000000001
aasub,10,test_rmse,0.7872649999999999,0.79955,0.8118100000000001
aasub,10,train_rmse,0.7927,0.7940999999999999,0.7954049999999999
aasub,11,test_rmse,0.7981124999999999,0.8097500000000001,0.8218725
aasub,11,train_rmse,0.8026475000000002,0.8039000000000001,0.8052524999999999
aasub,12,test_rmse,0.8006800000000001,0.8119500000000001,0.8240825
aasub,12,train_rmse,0.8053475000000001,0.8067000000000001,0.8079525000000001
aasub,13,test_rmse,0.7849375,0.7972999999999999,0.8076300000000001
aasub,13,train_rmse,0.7897475,0.7908999999999999,0.7922524999999999
aasub,14,test_rmse,0.8089900000000001,0.8197000000000001,0.8320350000000001
aasub,14,train_rmse,0.8124950000000001,0.8139500000000001,0.8151
aasub,15,test_rmse,0.79257,0.8036500000000001,0.8154575000000001
aasub,15,train_rmse,0.7972999999999999,0.7986,0.7998525000000001
aasub,16,test_rmse,0.81154250000000006,0.8236500000000001,0.83552
aasub,16,train_rmse,0.8167000000000001,0.8180000000000001,0.8193525
aasub,17,test_rmse,0.7890949999999999,0.8006000000000001,0.81291
aasub,17,train_rmse,0.7933999999999999,0.79475,0.7960524999999999
aasub,18,test_rmse,0.7805475,0.7908999999999999,0.8023100000000001
aasub,18,train_rmse,0.7842474999999999,0.7854999999999999,0.7867
aasub,19,test_rmse,0.7833899999999999,0.7948999999999999,0.8060100000000001
aasub,19,train_rmse,0.7882474999999999,0.7894999999999999,0.7908
aasub,2,test_rmse,0.7751800000000001,0.7854999999999999,0.796705
aasub,2,train_rmse,0.7789,0.7801499999999999,0.7812524999999999
aasub,20,test_rmse,0.8042025,0.8157500000000001,0.8285525
aasub,20,train_rmse,0.8079000000000001,0.8094,0.8106525000000001
aasub,3,test_rmse,0.8003625,0.81215,0.8241575000000001
aasub,3,train_rmse,0.8047475000000002,0.80615,0.8074575
aasub,4,test_rmse,0.7949899999999999,0.8063,0.8190725000000001
aasub,4,train_rmse,0.7998475,0.8013,0.8025525
aasub,5,test_rmse,0.8083475,0.8206,0.8326500000000001
aasub,5,train_rmse,0.8128950000000001,0.8142,0.8156000000000001
aasub,6,test_rmse,0.7916,0.8032,0.8153525
aasub,6,train_rmse,0.7961474999999999,0.7974999999999999,0.7988
aasub,7,test_rmse,0.807995,0.8198000000000001,0.8331575
aasub,7,train_rmse,0.8131475000000001,0.8146000000000001,0.8159525000000001
aasub,8,test_rmse,0.7839425,0.7948,0.80644
aasub,8,train_rmse,0.7873474999999999,0.7886,0.7898
aasub,9,test_rmse,0.772165,0.78265,0.79494
aasub,9,train_rmse,0.7763424999999999,0.7777000000000001,0.778905
