featureType,protein_name,dataset,lower,Median,upper
aasub,1,test_rmse,0.7793549999999999,0.7899499999999999,0.8004725
aasub,1,train_rmse,0.7833474999999999,0.7844999999999999,0.785705
aasub,10,test_rmse,0.7743475,0.78375,0.7950249999999999
aasub,10,train_rmse,0.776795,0.7781,0.7791
aasub,11,test_rmse,0.7960299999999999,0.8078000000000001,0.81961
aasub,11,train_rmse,0.8010475,0.8024,0.8036575
aasub,12,test_rmse,0.7793425,0.7911499999999999,0.8030025000000001
aasub,12,train_rmse,0.7829424999999999,0.7842999999999999,0.7856525
aasub,13,test_rmse,0.7910949999999999,0.80225,0.8146100000000001
aasub,13,train_rmse,0.7947,0.7960999999999999,0.7973524999999999
aasub,14,test_rmse,0.7635375,0.7748,0.7845099999999999
aasub,14,train_rmse,0.7677475,0.76885,0.7700525
aasub,15,test_rmse,0.785075,0.7964499999999999,0.8073575000000001
aasub,15,train_rmse,0.7893474999999999,0.7906,0.7918525
aasub,16,test_rmse,0.771895,0.7845499999999999,0.7948
aasub,16,train_rmse,0.7772,0.7783,0.7796525000000001
aasub,17,test_rmse,0.776185,0.7878,0.8017050000000001
aasub,17,train_rmse,0.7807999999999999,0.7822999999999999,0.7837
aasub,18,test_rmse,0.79974749999999994,0.81,0.8230550000000001
aasub,18,train_rmse,0.8029950000000001,0.8044,0.8056525000000001
aasub,19,test_rmse,0.8074325,0.8190500000000001,0.83101
aasub,19,train_rmse,0.8117475000000001,0.8131,0.8144525
aasub,2,test_rmse,0.7860924999999999,0.7983499999999999,0.80901
aasub,2,train_rmse,0.7910474999999999,0.7922499999999999,0.7936574999999999
aasub,20,test_rmse,0.7718425,0.7828999999999999,0.7946574999999999
aasub,20,train_rmse,0.7758475,0.77715,0.7784
aasub,3,test_rmse,0.7638274999999999,0.77415,0.7850024999999998
aasub,3,train_rmse,0.7668900000000001,0.7681,0.7692525
aasub,4,test_rmse,0.7778375000000001,0.7900499999999999,0.80081
aasub,4,train_rmse,0.7827,0.7839999999999999,0.7852524999999999
aasub,5,test_rmse,0.767595,0.7784,0.7884674999999999
aasub,5,train_rmse,0.771,0.7721,0.7733
aasub,6,test_rmse,0.7911374999999998,0.8019000000000001,0.8144725000000002
aasub,6,train_rmse,0.7955475,0.7968999999999999,0.7980524999999999
aasub,7,test_rmse,0.7827474999999999,0.7939999999999999,0.804015
aasub,7,train_rmse,0.7863999999999999,0.7874999999999999,0.7888
aasub,8,test_rmse,0.7976224999999999,0.80845,0.8203050000000001
aasub,8,train_rmse,0.8011,0.8025,0.8036525000000001
aasub,9,test_rmse,0.775065,0.78745,0.7976774999999998
aasub,9,train_rmse,0.7804474999999998,0.7816,0.783005
