featureType,protein_name,dataset,lower,Median,upper
aasub,1,test_rmse,0.8217650000000001,0.8337000000000001,0.8453
aasub,1,train_rmse,0.8263,0.8276500000000001,0.8290050000000001
aasub,10,test_rmse,0.8195,0.83155,0.8425150000000001
aasub,10,train_rmse,0.8245475,0.8258000000000001,0.8271000000000001
aasub,11,test_rmse,0.8229275,0.8346000000000001,0.8466825
aasub,11,train_rmse,0.8278475000000001,0.8292,0.8305525
aasub,12,test_rmse,0.83568,0.8468000000000001,0.8593300000000001
aasub,12,train_rmse,0.8401475,0.8416000000000001,0.8428525000000001
aasub,13,test_rmse,0.8243125000000001,0.8360500000000001,0.8481525000000001
aasub,13,train_rmse,0.8296000000000001,0.8310000000000001,0.8323050000000001
aasub,14,test_rmse,0.81615,0.8282,0.84002
aasub,14,train_rmse,0.8213475000000001,0.8227000000000001,0.8240525000000001
aasub,15,test_rmse,0.8182125,0.8301000000000001,0.8414525
aasub,15,train_rmse,0.8234475,0.8247000000000001,0.8260050000000001
aasub,16,test_rmse,0.82219,0.8344,0.8467100000000001
aasub,16,train_rmse,0.8277000000000001,0.8290500000000001,0.8304
aasub,17,test_rmse,0.86226,0.8767000000000001,0.8868625
aasub,17,train_rmse,0.8676475000000001,0.8688000000000001,0.8704050000000001
aasub,18,test_rmse,0.8246425000000001,0.8365,0.8479575000000001
aasub,18,train_rmse,0.8296475000000001,0.8310000000000001,0.8323
aasub,19,test_rmse,0.8372475000000001,0.8509500000000001,0.8633075000000001
aasub,19,train_rmse,0.8436425000000001,0.8450000000000001,0.8465525
aasub,2,test_rmse,0.821385,0.8333,0.8449925
aasub,2,train_rmse,0.826595,0.8279000000000001,0.8292525000000001
aasub,20,test_rmse,0.8223325000000001,0.8339500000000001,0.8465100000000001
aasub,20,train_rmse,0.8273475,0.8288000000000001,0.8301525000000001
aasub,3,test_rmse,0.815785,0.82755,0.8386525000000001
aasub,3,train_rmse,0.8210000000000001,0.8223,0.8236000000000001
aasub,4,test_rmse,0.824095,0.8360500000000001,0.8477525000000001
aasub,4,train_rmse,0.8290000000000001,0.8303,0.8316525000000001
aasub,5,test_rmse,0.7953724999999999,0.8073,0.8190725000000001
aasub,5,train_rmse,0.8007475000000001,0.80205,0.8033575
aasub,6,test_rmse,0.824055,0.8354,0.84691
aasub,6,train_rmse,0.8287475000000002,0.8300000000000001,0.831305
aasub,7,test_rmse,0.8226475000000002,0.8349000000000001,0.8460200000000001
aasub,7,train_rmse,0.8281475,0.8294,0.8308000000000001
aasub,8,test_rmse,0.8261800000000001,0.8376500000000001,0.8502525000000001
aasub,8,train_rmse,0.8307475000000001,0.8322,0.8335
aasub,9,test_rmse,0.8057000000000001,0.81715,0.8283200000000002
aasub,9,train_rmse,0.8107475000000001,0.812,0.8133
